,Stimmen,Prozent,Name,Partei,Wahlbezirk_Location,Wahlbezirk,Jahr,Stadt
3112,1675,"29,59 %",Baumann,CDU,3_Kreuz,3_Kreuz,2014,Münster
3113,1423,"25,14 %",Tyrell,SPD,3_Kreuz,3_Kreuz,2014,Münster
3114,1.52,"26,86 %",Reiners,GRÜNE,3_Kreuz,3_Kreuz,2014,Münster
3115,435,"7,69 %",Jauch,FDP,3_Kreuz,3_Kreuz,2014,Münster
3116,326,"5,76 %",Scholz,DIE LINKE,3_Kreuz,3_Kreuz,2014,Münster
3117,16,"0,28 %",Niewöhner,UWG-MS,3_Kreuz,3_Kreuz,2014,Münster
3118,81,"1,43 %",Raber,PIRATEN,3_Kreuz,3_Kreuz,2014,Münster
3119,69,"1,22 %",Kersting,ÖDP,3_Kreuz,3_Kreuz,2014,Münster
3120,115,"2,03 %",Stracke,AfD,3_Kreuz,3_Kreuz,2014,Münster
3121,1649,"28,43 %",Loschelder,CDU,4_Piusallee,4_Piusallee,2014,Münster
3122,1585,"27,32 %",Winkel,SPD,4_Piusallee,4_Piusallee,2014,Münster
3123,1514,"26,10 %",Rostek,GRÜNE,4_Piusallee,4_Piusallee,2014,Münster
3124,327,"5,64 %",Gerhardy,FDP,4_Piusallee,4_Piusallee,2014,Münster
3125,354,"6,10 %",Zelle,DIE LINKE,4_Piusallee,4_Piusallee,2014,Münster
3126,44,"0,76 %",Westhues,UWG-MS,4_Piusallee,4_Piusallee,2014,Münster
3127,120,"2,07 %",Vill,PIRATEN,4_Piusallee,4_Piusallee,2014,Münster
3128,79,"1,36 %",Kersting,ÖDP,4_Piusallee,4_Piusallee,2014,Münster
3129,129,"2,22 %",Roerkohl,AfD,4_Piusallee,4_Piusallee,2014,Münster
3130,1393,"28,28 %",Wolber,CDU,5_Uppenberg,5_Uppenberg,2014,Münster
3131,1499,"30,44 %",Liekefedt,SPD,5_Uppenberg,5_Uppenberg,2014,Münster
3132,1.1,"22,34 %",Köhn,GRÜNE,5_Uppenberg,5_Uppenberg,2014,Münster
3133,295,"5,99 %",Schulze Horn,FDP,5_Uppenberg,5_Uppenberg,2014,Münster
3134,275,"5,58 %",Jordan,DIE LINKE,5_Uppenberg,5_Uppenberg,2014,Münster
3135,37,"0,75 %",Brünen,UWG-MS,5_Uppenberg,5_Uppenberg,2014,Münster
3136,156,"3,17 %",Forster,PIRATEN,5_Uppenberg,5_Uppenberg,2014,Münster
3137,54,"1,10 %",Kersting,ÖDP,5_Uppenberg,5_Uppenberg,2014,Münster
3138,116,"2,36 %",Döbbe,AfD,5_Uppenberg,5_Uppenberg,2014,Münster
3139,1399,"28,85 %",Leiße,CDU,6_Rumphorst,6_Rumphorst,2014,Münster
3140,1.3,"26,81 %",Biel,SPD,6_Rumphorst,6_Rumphorst,2014,Münster
3141,1.34,"27,63 %",Dähne,GRÜNE,6_Rumphorst,6_Rumphorst,2014,Münster
3142,197,"4,06 %",Herman,FDP,6_Rumphorst,6_Rumphorst,2014,Münster
3143,267,"5,51 %",Fürup,DIE LINKE,6_Rumphorst,6_Rumphorst,2014,Münster
3144,36,"0,74 %",Leidinger,UWG-MS,6_Rumphorst,6_Rumphorst,2014,Münster
3145,93,"1,92 %",Philippski,PIRATEN,6_Rumphorst,6_Rumphorst,2014,Münster
3146,111,"2,29 %",Rehm,ÖDP,6_Rumphorst,6_Rumphorst,2014,Münster
3147,106,"2,19 %",Thiemann,AfD,6_Rumphorst,6_Rumphorst,2014,Münster
3148,1499,"30,57 %",Heinemann,CDU,7_MauritzMitte,7_MauritzMitte,2014,Münster
3149,1111,"22,65 %",Westrup,SPD,7_MauritzMitte,7_MauritzMitte,2014,Münster
3150,1482,"30,22 %",Bennink,GRÜNE,7_MauritzMitte,7_MauritzMitte,2014,Münster
3151,248,"5,06 %",Mayweg,FDP,7_MauritzMitte,7_MauritzMitte,2014,Münster
3152,289,"5,89 %",Meczele,DIE LINKE,7_MauritzMitte,7_MauritzMitte,2014,Münster
3153,36,"0,73 %",Raffloer,UWG-MS,7_MauritzMitte,7_MauritzMitte,2014,Münster
3154,77,"1,57 %",Philippski,PIRATEN,7_MauritzMitte,7_MauritzMitte,2014,Münster
3155,49,"1,00 %",Kolvenbach,ÖDP,7_MauritzMitte,7_MauritzMitte,2014,Münster
3156,113,"2,30 %",Dr. Meyer zur Heide genannt Meyer-Arend,AfD,7_MauritzMitte,7_MauritzMitte,2014,Münster
3157,1292,"27,19 %",Drüge,CDU,8_HerzJesu,8_HerzJesu,2014,Münster
3158,1245,"26,20 %",Schat,SPD,8_HerzJesu,8_HerzJesu,2014,Münster
3159,1394,"29,34 %",Naegels,GRÜNE,8_HerzJesu,8_HerzJesu,2014,Münster
3160,181,"3,81 %",Dr. Herold,FDP,8_HerzJesu,8_HerzJesu,2014,Münster
3161,345,"7,26 %",Wischnewski,DIE LINKE,8_HerzJesu,8_HerzJesu,2014,Münster
3162,19,"0,40 %",Sposny,UWG-MS,8_HerzJesu,8_HerzJesu,2014,Münster
3163,134,"2,82 %",Raber,PIRATEN,8_HerzJesu,8_HerzJesu,2014,Münster
3164,65,"1,37 %",Rehm,ÖDP,8_HerzJesu,8_HerzJesu,2014,Münster
3165,77,"1,62 %",Vogt,AfD,8_HerzJesu,8_HerzJesu,2014,Münster
3166,1113,"22,78 %",Dr. Weikert,CDU,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3167,1473,"30,15 %",Jung,SPD,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3168,1341,"27,45 %",Schipmann,GRÜNE,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3169,180,"3,68 %",Lenski,FDP,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3170,391,"8,00 %",Freienhofer,DIE LINKE,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3171,30,"0,61 %",Remy,UWG-MS,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3172,173,"3,54 %",Münck,PIRATEN,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3173,57,"1,17 %",Pellemeier,ÖDP,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3174,40,"0,82 %",Seemann,Einzelbewerber,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3175,88,"1,80 %",Mol,AfD,9_PluggendorfBahnhof,9_PluggendorfBahnhof,2014,Münster
3176,1.1,"22,50 %",Comos-Aldejohann,CDU,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3177,1484,"30,36 %",Fastermann,SPD,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3178,1482,"30,32 %",Peters,GRÜNE,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3179,144,"2,95 %",Schaffel,FDP,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3180,387,"7,92 %",Bohlsen,DIE LINKE,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3181,35,"0,72 %",Köster,UWG-MS,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3182,117,"2,39 %",Schmanck,PIRATEN,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3183,56,"1,15 %",Krapp,ÖDP,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3184,83,"1,70 %",Becker,AfD,10_SchuetzenhofHafen,10_SchuetzenhofHafen,2014,Münster
3185,1313,"26,24 %",Würfel-Elberg,CDU,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3186,1421,"28,40 %",von Olberg,SPD,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3187,1402,"28,02 %",Kattentidt,GRÜNE,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3188,232,"4,64 %",Grönefeld,FDP,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3189,315,"6,30 %",Berning,DIE LINKE,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3190,51,"1,02 %",Otto,UWG-MS,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3191,99,"1,98 %",Schlaffke,PIRATEN,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3192,67,"1,34 %",Heinrichs,ÖDP,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3193,103,"2,06 %",Eller,AfD,11_GeistPluggendorf,11_GeistPluggendorf,2014,Münster
3194,1963,"36,16 %",Reismann,CDU,12_Aaseestadt,12_Aaseestadt,2014,Münster
3195,1295,"23,86 %",Kubig-Steltig,SPD,12_Aaseestadt,12_Aaseestadt,2014,Münster
3196,1303,"24,01 %",Rohleder,GRÜNE,12_Aaseestadt,12_Aaseestadt,2014,Münster
3197,249,"4,59 %",Nüsing,FDP,12_Aaseestadt,12_Aaseestadt,2014,Münster
3198,284,"5,23 %",Giovanazzi,DIE LINKE,12_Aaseestadt,12_Aaseestadt,2014,Münster
3199,30,"0,55 %",Blankenstein,UWG-MS,12_Aaseestadt,12_Aaseestadt,2014,Münster
3200,112,"2,06 %",Helkenberg,PIRATEN,12_Aaseestadt,12_Aaseestadt,2014,Münster
3201,52,"0,96 %",Hagedorn,ÖDP,12_Aaseestadt,12_Aaseestadt,2014,Münster
3202,140,"2,58 %",Prof. Dr. Purwins,AfD,12_Aaseestadt,12_Aaseestadt,2014,Münster
3203,1523,"33,80 %",Hartmann,CDU,13_Dueesberg,13_Dueesberg,2014,Münster
3204,1292,"28,67 %",Schulze Wintzler,SPD,13_Dueesberg,13_Dueesberg,2014,Münster
3205,923,"20,48 %",Wölter,GRÜNE,13_Dueesberg,13_Dueesberg,2014,Münster
3206,248,"5,50 %",Berens,FDP,13_Dueesberg,13_Dueesberg,2014,Münster
3207,217,"4,82 %",Schmitz,DIE LINKE,13_Dueesberg,13_Dueesberg,2014,Münster
3208,22,"0,49 %",Schemann,UWG-MS,13_Dueesberg,13_Dueesberg,2014,Münster
3209,100,"2,22 %",Wunder,PIRATEN,13_Dueesberg,13_Dueesberg,2014,Münster
3210,53,"1,18 %",Fink,ÖDP,13_Dueesberg,13_Dueesberg,2014,Münster
3211,128,"2,84 %",Schäfer,AfD,13_Dueesberg,13_Dueesberg,2014,Münster
3212,1136,"33,75 %",Wendland,CDU,14_KinderhausWest,14_KinderhausWest,2014,Münster
3213,1139,"33,84 %",Kollmann,SPD,14_KinderhausWest,14_KinderhausWest,2014,Münster
3214,456,"13,55 %",Rosenau,GRÜNE,14_KinderhausWest,14_KinderhausWest,2014,Münster
3215,201,"5,97 %",Weßeling,FDP,14_KinderhausWest,14_KinderhausWest,2014,Münster
3216,194,"5,76 %",Dr. Borgmann,DIE LINKE,14_KinderhausWest,14_KinderhausWest,2014,Münster
3217,27,"0,80 %",Wolff,UWG-MS,14_KinderhausWest,14_KinderhausWest,2014,Münster
3218,55,"1,63 %",Philippski,PIRATEN,14_KinderhausWest,14_KinderhausWest,2014,Münster
3219,32,"0,95 %",Rietkötter,ÖDP,14_KinderhausWest,14_KinderhausWest,2014,Münster
3220,126,"3,74 %",Birke,AfD,14_KinderhausWest,14_KinderhausWest,2014,Münster
3221,1724,"40,39 %",Bloch,CDU,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3222,1197,"28,05 %",Kleyboldt,SPD,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3223,598,"14,01 %",Guddorf,GRÜNE,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3224,249,"5,83 %",Miething,FDP,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3225,218,"5,11 %",Siewering,DIE LINKE,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3226,42,"0,98 %",Biedenbacher,UWG-MS,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3227,81,"1,90 %",Högemann,PIRATEN,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3228,24,"0,56 %",Köpke,ÖDP,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3229,135,"3,16 %",May,AfD,15_KinderhausOstSprakel,15_KinderhausOstSprakel,2014,Münster
3230,837,"30,29 %",Küppers,CDU,16_Coerde,16_Coerde,2014,Münster
3231,937,"33,91 %",Köhnke,SPD,16_Coerde,16_Coerde,2014,Münster
3232,359,"12,99 %",Schonhoff,GRÜNE,16_Coerde,16_Coerde,2014,Münster
3233,168,"6,08 %",Söhlke,FDP,16_Coerde,16_Coerde,2014,Münster
3234,264,"9,55 %",Schimpf,DIE LINKE,16_Coerde,16_Coerde,2014,Münster
3235,18,"0,65 %",Thal,UWG-MS,16_Coerde,16_Coerde,2014,Münster
3236,35,"1,27 %",Horstmann,PIRATEN,16_Coerde,16_Coerde,2014,Münster
3237,35,"1,27 %",Kersting,ÖDP,16_Coerde,16_Coerde,2014,Münster
3238,110,"3,98 %",Schänzer,AfD,16_Coerde,16_Coerde,2014,Münster
3239,1833,"45,85 %",Kleine-Borgmann,CDU,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3240,774,"19,36 %",Dauskardt,SPD,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3241,647,"16,18 %",Klas,GRÜNE,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3242,296,"7,40 %",Jasper,FDP,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3243,125,"3,13 %",Kirgil,DIE LINKE,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3244,99,"2,48 %",Pfau,UWG-MS,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3245,57,"1,43 %",Kroos,PIRATEN,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3246,34,"0,85 %",Gremmler,ÖDP,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3247,133,"3,33 %",Schiller,AfD,17_GelmerDyckburg,17_GelmerDyckburg,2014,Münster
3248,1812,"46,56 %",Wenzel,CDU,18_Handorf,18_Handorf,2014,Münster
3249,872,"22,40 %",Steinmann,SPD,18_Handorf,18_Handorf,2014,Münster
3250,438,"11,25 %",Sellerberg,GRÜNE,18_Handorf,18_Handorf,2014,Münster
3251,284,"7,30 %",Varnhagen,FDP,18_Handorf,18_Handorf,2014,Münster
3252,105,"2,70 %",Beck,DIE LINKE,18_Handorf,18_Handorf,2014,Münster
3253,53,"1,36 %",Römheld,UWG-MS,18_Handorf,18_Handorf,2014,Münster
3254,61,"1,57 %",Hannig,PIRATEN,18_Handorf,18_Handorf,2014,Münster
3255,155,"3,98 %",Pohlmann,ÖDP,18_Handorf,18_Handorf,2014,Münster
3256,112,"2,88 %",Büsching,AfD,18_Handorf,18_Handorf,2014,Münster
3257,1234,"35,69 %",von Göwels,CDU,19_MauritzOst,19_MauritzOst,2014,Münster
3258,963,"27,85 %",Vilhjalmsson,SPD,19_MauritzOst,19_MauritzOst,2014,Münster
3259,681,"19,69 %",Möltgen,GRÜNE,19_MauritzOst,19_MauritzOst,2014,Münster
3260,204,"5,90 %",Moths,FDP,19_MauritzOst,19_MauritzOst,2014,Münster
3261,126,"3,64 %",Zantow,DIE LINKE,19_MauritzOst,19_MauritzOst,2014,Münster
3262,69,"2,00 %",Gosing,UWG-MS,19_MauritzOst,19_MauritzOst,2014,Münster
3263,71,"2,05 %",Hemecker,PIRATEN,19_MauritzOst,19_MauritzOst,2014,Münster
3264,31,"0,90 %",Mense,ÖDP,19_MauritzOst,19_MauritzOst,2014,Münster
3265,79,"2,28 %",Küttner,AfD,19_MauritzOst,19_MauritzOst,2014,Münster
3266,2204,"42,85 %",Nicklas,CDU,20_Gremmendorf,20_Gremmendorf,2014,Münster
3267,1257,"24,44 %",Kersting,SPD,20_Gremmendorf,20_Gremmendorf,2014,Münster
3268,910,"17,69 %",Borchert,GRÜNE,20_Gremmendorf,20_Gremmendorf,2014,Münster
3269,232,"4,51 %",Uhlenbrock,FDP,20_Gremmendorf,20_Gremmendorf,2014,Münster
3270,228,"4,43 %",Laug,DIE LINKE,20_Gremmendorf,20_Gremmendorf,2014,Münster
3271,43,"0,84 %",Tröltzsch,UWG-MS,20_Gremmendorf,20_Gremmendorf,2014,Münster
3272,94,"1,83 %",Raber,PIRATEN,20_Gremmendorf,20_Gremmendorf,2014,Münster
3273,36,"0,70 %",Kolvenbach,ÖDP,20_Gremmendorf,20_Gremmendorf,2014,Münster
3274,139,"2,70 %",Kraemer,AfD,20_Gremmendorf,20_Gremmendorf,2014,Münster
3275,2048,"47,05 %",Beitelhoff,CDU,21_Wolbeck,21_Wolbeck,2014,Münster
3276,925,"21,25 %",Herwig,SPD,21_Wolbeck,21_Wolbeck,2014,Münster
3277,603,"13,85 %",Wimmer,GRÜNE,21_Wolbeck,21_Wolbeck,2014,Münster
3278,363,"8,34 %",Schriek,FDP,21_Wolbeck,21_Wolbeck,2014,Münster
3279,123,"2,83 %",Atalan,DIE LINKE,21_Wolbeck,21_Wolbeck,2014,Münster
3280,41,"0,94 %",Schürjann,UWG-MS,21_Wolbeck,21_Wolbeck,2014,Münster
3281,79,"1,81 %",Hemecker,PIRATEN,21_Wolbeck,21_Wolbeck,2014,Münster
3282,44,"1,01 %",Weß,ÖDP,21_Wolbeck,21_Wolbeck,2014,Münster
3283,127,"2,92 %",Ruhe,AfD,21_Wolbeck,21_Wolbeck,2014,Münster
3284,1475,"41,42 %",Buddenbäumer,CDU,22_Angelmodde,22_Angelmodde,2014,Münster
3285,870,"24,43 %",Echelmeyer,SPD,22_Angelmodde,22_Angelmodde,2014,Münster
3286,537,"15,08 %",Schulz,GRÜNE,22_Angelmodde,22_Angelmodde,2014,Münster
3287,277,"7,78 %",Götting,FDP,22_Angelmodde,22_Angelmodde,2014,Münster
3288,148,"4,16 %",Hochberger,DIE LINKE,22_Angelmodde,22_Angelmodde,2014,Münster
3289,34,"0,95 %",Tröltzsch,UWG-MS,22_Angelmodde,22_Angelmodde,2014,Münster
3290,61,"1,71 %",Regenbrecht,PIRATEN,22_Angelmodde,22_Angelmodde,2014,Münster
3291,15,"0,42 %",Bella,ÖDP,22_Angelmodde,22_Angelmodde,2014,Münster
3292,144,"4,04 %",Schnapp,AfD,22_Angelmodde,22_Angelmodde,2014,Münster
3293,1429,"39,05 %",Neumann,CDU,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3294,996,"27,22 %",Deutsch,SPD,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3295,486,"13,28 %",Neubert,GRÜNE,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3296,245,"6,70 %",Theißing,FDP,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3297,210,"5,74 %",Hort,DIE LINKE,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3298,31,"0,85 %",El Hairan,UWG-MS,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3299,66,"1,80 %",Kroos,PIRATEN,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3300,42,"1,15 %",Von Poblotzki,ÖDP,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3301,154,"4,21 %",Baumgarte,AfD,23_Berg_Fidel,23_Berg_Fidel,2014,Münster
3302,1355,"42,58 %",Berding,CDU,24_HiltrupOst,24_HiltrupOst,2014,Münster
3303,965,"30,33 %",Geusendam-Wode,SPD,24_HiltrupOst,24_HiltrupOst,2014,Münster
3304,349,"10,97 %",Mai,GRÜNE,24_HiltrupOst,24_HiltrupOst,2014,Münster
3305,212,"6,66 %",Aldejohann,FDP,24_HiltrupOst,24_HiltrupOst,2014,Münster
3306,117,"3,68 %",Zdebel,DIE LINKE,24_HiltrupOst,24_HiltrupOst,2014,Münster
3307,24,"0,75 %",Lanwehr,UWG-MS,24_HiltrupOst,24_HiltrupOst,2014,Münster
3308,37,"1,16 %",Walter,PIRATEN,24_HiltrupOst,24_HiltrupOst,2014,Münster
3309,16,"0,50 %",Hunscher,ÖDP,24_HiltrupOst,24_HiltrupOst,2014,Münster
3310,107,"3,36 %",Reiermann,AfD,24_HiltrupOst,24_HiltrupOst,2014,Münster
3311,1906,"44,72 %",Leschniok,CDU,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3312,1067,"25,04 %",Suuck,SPD,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3313,541,"12,69 %",Farwick-Hajek,GRÜNE,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3314,303,"7,11 %",Eckervogt,FDP,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3315,168,"3,94 %",Philipp,DIE LINKE,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3316,34,"0,80 %",Scharfenberger,UWG-MS,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3317,84,"1,97 %",Daly,PIRATEN,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3318,33,"0,77 %",Kolvenbach,ÖDP,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3319,126,"2,96 %",Schirok,AfD,25_HiltrupMitte,25_HiltrupMitte,2014,Münster
3320,2108,"47,49 %",Weber,CDU,26_Amelsbueren,26_Amelsbueren,2014,Münster
3321,1117,"25,16 %",Schade,SPD,26_Amelsbueren,26_Amelsbueren,2014,Münster
3322,490,"11,04 %",Tovar,GRÜNE,26_Amelsbueren,26_Amelsbueren,2014,Münster
3323,254,"5,72 %",Schäpers,FDP,26_Amelsbueren,26_Amelsbueren,2014,Münster
3324,171,"3,85 %",Atalan,DIE LINKE,26_Amelsbueren,26_Amelsbueren,2014,Münster
3325,54,"1,22 %",Lanwehr,UWG-MS,26_Amelsbueren,26_Amelsbueren,2014,Münster
3326,72,"1,62 %",Jochmann,PIRATEN,26_Amelsbueren,26_Amelsbueren,2014,Münster
3327,52,"1,17 %",Kaup,ÖDP,26_Amelsbueren,26_Amelsbueren,2014,Münster
3328,121,"2,73 %",Rupsch,AfD,26_Amelsbueren,26_Amelsbueren,2014,Münster
3329,1441,"40,05 %",Gotthal,CDU,27_Albachten,27_Albachten,2014,Münster
3330,1136,"31,57 %",Rösmann,SPD,27_Albachten,27_Albachten,2014,Münster
3331,425,"11,81 %",Pallas,GRÜNE,27_Albachten,27_Albachten,2014,Münster
3332,233,"6,48 %",Kentrup,FDP,27_Albachten,27_Albachten,2014,Münster
3333,131,"3,64 %",Münsterjohann,DIE LINKE,27_Albachten,27_Albachten,2014,Münster
3334,27,"0,75 %",Kühne,UWG-MS,27_Albachten,27_Albachten,2014,Münster
3335,67,"1,86 %",Rosenfeld,PIRATEN,27_Albachten,27_Albachten,2014,Münster
3336,28,"0,78 %",Potzesny,ÖDP,27_Albachten,27_Albachten,2014,Münster
3337,110,"3,06 %",Krämer,AfD,27_Albachten,27_Albachten,2014,Münster
3338,1.32,"37,35 %",Schliemann,CDU,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3339,1044,"29,54 %",Koch,SPD,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3340,625,"17,69 %",Joksch,GRÜNE,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3341,160,"4,53 %",Rasche,FDP,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3342,172,"4,87 %",Buchmann,DIE LINKE,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3343,19,"0,54 %",Blankenstein,UWG-MS,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3344,62,"1,75 %",Rapatinski,PIRATEN,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3345,42,"1,19 %",Witte,ÖDP,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3346,90,"2,55 %",Jonitz,AfD,28_Mecklenbeck,28_Mecklenbeck,2014,Münster
3347,1766,"44,77 %",Stähler,CDU,29_Roxel,29_Roxel,2014,Münster
3348,1161,"29,43 %",Hagemann,SPD,29_Roxel,29_Roxel,2014,Münster
3349,425,"10,77 %",von Schoenebeck,GRÜNE,29_Roxel,29_Roxel,2014,Münster
3350,230,"5,83 %",Koch-Tölken,FDP,29_Roxel,29_Roxel,2014,Münster
3351,124,"3,14 %",Scherzinger,DIE LINKE,29_Roxel,29_Roxel,2014,Münster
3352,39,"0,99 %",Rautenbach,UWG-MS,29_Roxel,29_Roxel,2014,Münster
3353,77,"1,95 %",Rempel,PIRATEN,29_Roxel,29_Roxel,2014,Münster
3354,29,"0,74 %",Hoffmann,ÖDP,29_Roxel,29_Roxel,2014,Münster
3355,94,"2,38 %",Wahmann,AfD,29_Roxel,29_Roxel,2014,Münster
3356,1556,"33,02 %",Börgel,CDU,30_Sentrup,30_Sentrup,2014,Münster
3357,1292,"27,42 %",Seyfferth,SPD,30_Sentrup,30_Sentrup,2014,Münster
3358,1118,"23,73 %",Scholz,GRÜNE,30_Sentrup,30_Sentrup,2014,Münster
3359,304,"6,45 %",Prof. Dr. Poll,FDP,30_Sentrup,30_Sentrup,2014,Münster
3360,138,"2,93 %",Götze,DIE LINKE,30_Sentrup,30_Sentrup,2014,Münster
3361,29,"0,62 %",Dr. Kühne,UWG-MS,30_Sentrup,30_Sentrup,2014,Münster
3362,130,"2,76 %",Gies-Powroznik,PIRATEN,30_Sentrup,30_Sentrup,2014,Münster
3363,43,"0,91 %",Potzesny,ÖDP,30_Sentrup,30_Sentrup,2014,Münster
3364,102,"2,16 %",Wermter,AfD,30_Sentrup,30_Sentrup,2014,Münster
3365,1335,"30,56 %",Halberstadt,CDU,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3366,1.33,"30,45 %",Kretzschmar,SPD,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3367,912,"20,88 %",Bleker,GRÜNE,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3368,280,"6,41 %",Wübken,FDP,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3369,197,"4,51 %",Draeger,DIE LINKE,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3370,23,"0,53 %",Schmitz,UWG-MS,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3371,128,"2,93 %",Lindhoff,PIRATEN,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3372,49,"1,12 %",Hinrichs,ÖDP,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3373,114,"2,61 %",Klug,AfD,31_GievenbeckSued,31_GievenbeckSued,2014,Münster
3374,1121,"29,30 %",Neuhaus,CDU,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3375,1.16,"30,32 %",Feldmann,SPD,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3376,722,"18,87 %",Nachtwei,GRÜNE,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3377,305,"7,97 %",Möllemann-Appelhoff,FDP,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3378,197,"5,15 %",Körner,DIE LINKE,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3379,38,"0,99 %",Jacobsmeyer,UWG-MS,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3380,121,"3,16 %",Powroznik,PIRATEN,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3381,67,"1,75 %",Dr. Aye,ÖDP,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3382,95,"2,48 %",Post,AfD,32_GievenbeckNord,32_GievenbeckNord,2014,Münster
3383,1542,"44,96 %",von den Berg,CDU,33_Nienberge,33_Nienberge,2014,Münster
3384,742,"21,63 %",Brinktrine,SPD,33_Nienberge,33_Nienberge,2014,Münster
3385,467,"13,62 %",Kuschewski,GRÜNE,33_Nienberge,33_Nienberge,2014,Münster
3386,227,"6,62 %",Dr. Obst,FDP,33_Nienberge,33_Nienberge,2014,Münster
